"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"Adult16wk"	"Adult6wk"	"E13.5"	"Sham12wk"	"TAC4wk12wk"	"log2fold_Adult16wk_E13.5"	"log2fold_Adult6wk_E13.5"	"log2fold_Sham12wk_E13.5"	"log2fold_TAC4wk12wk_E13.5"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR33"	"countData.SRR34"	"countData.SRR35"	"countData.SRR36"	"countData.SRR37"	"countData.SRR38"	"countData.SRR39"	"countData.SRR40"	"countData.SRR41"	"countData.SRR42"	"countData.SRR43"	"countData.SRR44"	"countData.SRR45"	"countData.SRR46"	"countData.SRR47"	"countData.SRR48"	"countData.SRR49"	"countData.SRR50"	"countData.SRR51"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"countData.SRR56"	"countData.SRR57"	"countData.SRR58"	"countData.SRR59"	"transcripts"
"ENSMUSG00000032297:E010"	"ENSMUSG00000032297"	"E010"	0	NA	NA	NA	NA	1.92213345306369e-05	2.54422835889277e-05	1.94307335297115e-07	2.80500850893883e-05	7.07450509374403e-06	6.62822433004516	7.0327439911141	7.17352097186434	5.18621695560507	"chr9"	59602800	59602879	80	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000146503")
"ENSMUSG00000032297:E011"	"ENSMUSG00000032297"	"E011"	0	NA	NA	NA	NA	1.9221334530637e-05	2.54422835889276e-05	1.94307335297115e-07	2.80500850893882e-05	7.07450509374402e-06	6.62822433004516	7.03274399111409	7.17352097186434	5.18621695560507	"chr9"	59602995	59603138	144	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000146503")
"ENSMUSG00000032297:E012"	"ENSMUSG00000032297"	"E012"	0	NA	NA	NA	NA	1.92213345306368e-05	2.54422835889276e-05	1.94307335297115e-07	2.80500850893882e-05	7.07450509374402e-06	6.62822433004515	7.03274399111409	7.17352097186433	5.18621695560507	"chr9"	59603235	59603367	133	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000146503")
"ENSMUSG00000032297:E013"	"ENSMUSG00000032297"	"E013"	0	NA	NA	NA	NA	1.92213345306368e-05	2.54422835889276e-05	1.94307335297115e-07	2.80500850893882e-05	7.07450509374402e-06	6.62822433004515	7.03274399111409	7.17352097186434	5.18621695560507	"chr9"	59603368	59603411	44	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000146503
"ENSMUSG00000032297:E014"	"ENSMUSG00000032297"	"E014"	0.0169893487601468	0.0226322733110553	1.45600129624604	0.834405651097888	NA	0.000113858004586484	0.000111756309595745	0.000906800735406887	0.000111079781507916	2.08598284646487e-05	-2.99354983991737	-3.0204292749577	-3.02918931657629	-5.44198636169809	"chr9"	59603448	59603597	150	"+"	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E015"	"ENSMUSG00000032297"	"E015"	0	NA	NA	NA	NA	1.92213345306367e-05	2.54422835889276e-05	1.94307335297115e-07	2.80500850893883e-05	7.07450509374402e-06	6.62822433004514	7.03274399111409	7.17352097186434	5.18621695560507	"chr9"	59603808	59603870	63	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000032297:E016"	"ENSMUSG00000032297"	"E016"	0	NA	NA	NA	NA	1.92213345306367e-05	2.54422835889276e-05	1.94307335297115e-07	2.80500850893883e-05	7.07450509374402e-06	6.62822433004514	7.03274399111409	7.17352097186434	5.18621695560507	"chr9"	59604033	59604129	97	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000129728
"ENSMUSG00000032297:E017"	"ENSMUSG00000032297"	"E017"	0.00763875694600289	0.0218844449062019	2.26660987103284	0.686854674598005	NA	8.62928997089415e-05	8.44186784567975e-05	0.00045322985957317	8.39676284067232e-05	1.61761472392229e-05	-2.39292914896152	-2.42460876182605	-2.4323377659112	-4.80830297226675	"chr9"	59604130	59604132	3	"+"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000118549", "ENSMUST00000129357", "ENSMUST00000121266")
"ENSMUSG00000032297:E018"	"ENSMUSG00000032297"	"E018"	0.00763875694600289	0.0218844449062019	2.26660987103284	0.686854674598005	NA	8.62928997089371e-05	8.44186784567975e-05	0.00045322985957317	8.3967628406723e-05	1.61761472392229e-05	-2.3929291489616	-2.42460876182605	-2.4323377659112	-4.80830297226675	"chr9"	59604133	59604210	78	"+"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E019"	"ENSMUSG00000032297"	"E019"	0	NA	NA	NA	NA	1.92213345306369e-05	2.54422835889276e-05	1.94307335297115e-07	2.80500850893882e-05	7.07450509374402e-06	6.62822433004516	7.03274399111409	7.17352097186434	5.18621695560507	"chr9"	59604300	59604443	144	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E020"	"ENSMUSG00000032297"	"E020"	0.0111200265050009	0.0217151166735204	2.2702032959801	0.686199146652354	NA	8.63239445799453e-05	8.44470120172993e-05	0.000453726785630145	8.39946616737394e-05	1.61805572657704e-05	-2.39399113577238	-2.42570554902409	-2.43345428663689	-4.80949063047782	"chr9"	59604957	59605112	156	"+"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E021"	"ENSMUSG00000032297"	"E021"	0.0181989201089281	0.0216380855028595	6.68284990584995	0.153627824047008	NA	0.000128669016784069	0.000123993932555742	4.01174685670339e-07	0.00012147662688644	0.0772747492165158	8.32521840823038	8.27182323701238	8.24223246464657	17.5554069674592	"chr9"	59605980	59605988	9	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E022"	"ENSMUSG00000032297"	"E022"	0.0181989201089281	0.0216380855028595	6.68284990584995	0.153627824047008	NA	0.00012866901678401	0.000123993932555741	4.01174685670338e-07	0.000121476626886439	0.0772747492165158	8.32521840822973	8.27182323701237	8.24223246464657	17.5554069674592	"chr9"	59605989	59606101	113	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E023"	"ENSMUSG00000032297"	"E023"	0.00935059181414391	0.0215429213513818	2.27370615417186	0.68556027518162	NA	8.63109957703372e-05	8.44352144170217e-05	0.00045351925299472	8.3983407112073e-05	1.61787117870875e-05	-2.39354752657926	-2.42524708030309	-2.43298757498237	-4.80899515358717	"chr9"	59606102	59606318	217	"+"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E024"	"ENSMUSG00000032297"	"E024"	0.0894250285669591	0.0266785653344999	1.60745679752373	0.807451293407578	0.848357416201354	0.000201878085937133	0.000199619141370465	0.00410112916711547	0.000199466767690763	3.33737862318845e-05	-4.34446496445366	-4.36069921112242	-4.36180087248283	-6.94116200404466	"chr9"	59606319	59607291	973	"+"	0	1	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000121266")
"ENSMUSG00000032297:E025"	"ENSMUSG00000032297"	"E025"	0	NA	NA	NA	NA	1.9221334530637e-05	2.54422835889276e-05	1.94307335297115e-07	2.80500850893882e-05	7.07450509374402e-06	6.62822433004516	7.03274399111409	7.17352097186434	5.18621695560507	"chr9"	59607292	59607292	1	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000034120:E001"	"ENSMUSG00000034120"	"E001"	0	NA	NA	NA	NA	0.000209417547173231	0.000239689699242529	0.000232136998234675	0.000214861662178502	0.000199757249008353	-0.148594147953703	0.0461914307074579	-0.111568393952233	-0.216728621044514	"chr11"	116849901	116849903	3	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000092404
"ENSMUSG00000034120:E002"	"ENSMUSG00000034120"	"E002"	0	NA	NA	NA	NA	0.000208089155092617	0.000239829450987294	0.000232146682924533	0.000214898980648165	0.000199762898990103	-0.157834888192234	0.0469721653569924	-0.111378027305815	-0.216748003663648	"chr11"	116849904	116849905	2	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E003"	"ENSMUSG00000034120"	"E003"	0.923738443586441	0.182366969803106	10.3942129068363	0.0342858011427821	0.0584083112325252	0.000208121203539004	1.97371884556377	0.71540995532625	1.87630594102608	0.466340561474774	-11.7471305236593	1.46407439436021	1.3910529861566	-0.617386276183681	"chr11"	116849906	116850043	138	"-"	2	1	3	0	8	3	3	0	0	0	1	3	0	0	0	0	0	0	0	2	2	2	5	1	0	0	3	c("ENSMUST00000176834", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E004"	"ENSMUSG00000034120"	"E004"	0.0296674086549496	0.0214524563639622	1.67887855199547	0.794550691416126	NA	0.000208089876338326	0.000239829376251879	0.106205179123781	0.000214898886815267	0.000199762814903905	-8.99543162687821	-8.79063002333289	-8.94898039635895	-9.05435035005602	"chr11"	116850044	116850053	10	"-"	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000176834", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E005"	"ENSMUSG00000034120"	"E005"	0.0296674086549496	0.0214524563639622	1.67887855199547	0.794550691416126	NA	0.000208089876338182	0.000239829376251879	0.106205179123781	0.000214898886815268	0.000199762814903905	-8.99543162687921	-8.79063002333289	-8.94898039635895	-9.05435035005602	"chr11"	116850054	116850107	54	"-"	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000190993", "ENSMUST00000176834", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E006"	"ENSMUSG00000034120"	"E006"	38.2043717598005	0.039704958011308	30.913874943889	3.18776551278791e-06	9.62382373164453e-06	44.2893753812735	50.1581323129292	44.0793397655556	25.9184360254641	18.756609471056	0.00685803593068146	0.18638101405714	-0.76612394941612	-1.23270355153546	"chr11"	116850108	116850353	246	"-"	273	73	163	191	194	172	179	18	16	15	15	19	18	14	22	11	13	11	23	40	35	26	51	42	50	42	30	c("ENSMUST00000092404", "ENSMUST00000138484", "ENSMUST00000136914", "ENSMUST00000176834", "ENSMUST00000177429", "ENSMUST00000190993")
"ENSMUSG00000034120:E007"	"ENSMUSG00000034120"	"E007"	21.39868150026	0.0784904385604321	23.8768040206015	8.4547062912286e-05	0.00022037677054186	27.5013553737158	33.1776575488903	19.5881454003097	13.2357596800654	8.85581330371402	0.489521911869432	0.760231220761384	-0.565539807962481	-1.14528409716391	"chr11"	116850354	116850855	502	"-"	94	21	52	97	97	99	90	14	8	7	10	15	13	8	14	9	6	14	7	17	15	17	28	11	21	22	23	ENSMUST00000092404
"ENSMUSG00000034120:E008"	"ENSMUSG00000034120"	"E008"	48.9414403427172	0.0122233878759152	17.1064404255314	0.00184303442800005	0.00405127844311531	40.9904894271015	44.0020001627397	50.4430067096159	63.724505544595	54.3414141677567	-0.299365055739719	-0.197085166974528	0.337194002418783	0.107397838776385	"chr11"	116850856	116850961	106	"-"	254	137	181	138	206	249	267	24	16	12	10	13	14	15	12	15	10	19	16	97	87	53	139	121	113	138	100	c("ENSMUST00000092404", "ENSMUST00000138484", "ENSMUST00000136914", "ENSMUST00000176834", "ENSMUST00000177429", "ENSMUST00000190993")
"ENSMUSG00000034120:E009"	"ENSMUSG00000034120"	"E009"	13.1119787547252	0.058788921246854	19.2406457662169	0.000704830320366794	0.0016300542048237	11.342096920701	17.7022387196511	8.92795200553035	21.1489237718134	9.55828550918251	0.345286212884905	0.987530646038398	1.24418307250069	0.0984225903960557	"chr11"	116850962	116851490	529	"-"	34	18	22	46	41	48	39	10	11	3	2	5	5	3	6	6	1	4	4	42	19	28	34	13	31	21	19	ENSMUST00000138484
"ENSMUSG00000034120:E010"	"ENSMUSG00000034120"	"E010"	0.172961529561349	0.0189307815876758	8.97171276041615	0.0618104294541501	0.0976277312901643	0.000208093401014429	0.000239829385417502	0.0706578875494851	0.686912480051093	0.343894175696303	-8.40747559200969	-8.20269836983527	3.28120377317167	2.28304215921602	"chr11"	116851491	116851571	81	"-"	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	2	1	0	c("ENSMUST00000177429", "ENSMUST00000138484")
"ENSMUSG00000034120:E011"	"ENSMUSG00000034120"	"E011"	0.170232382425096	0.0183448218513995	6.6852588164391	0.153485467740881	0.216605231101776	0.000208093130955969	0.000239829387425597	0.106038059245476	0.687360409209694	0.229408240464987	-8.99313711213145	-8.78835800558223	2.69648458659359	1.1133350439218	"chr11"	116851572	116851647	76	"-"	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	1	0	ENSMUST00000138484
"ENSMUSG00000034120:E012"	"ENSMUSG00000034120"	"E012"	3.90884352199013	0.0394308627679287	16.9214042823437	0.00200210622761265	0.00434093032077834	2.82081690119978	2.98225007550748	2.90728282997706	7.70607402475304	4.87406431000225	-0.0435584045461531	0.0367298109767088	1.40632461624022	0.745453858187199	"chr11"	116851648	116851751	104	"-"	16	7	11	14	9	12	13	0	1	1	2	0	2	0	1	0	0	3	2	6	14	7	18	6	20	12	5	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000138484")
"ENSMUSG00000034120:E013"	"ENSMUSG00000034120"	"E013"	18.9651491969924	0.0131622375424002	75.471464187944	1.58376794755986e-15	8.78438733704714e-15	19.8228699581856	38.1273537414854	15.1618012636746	11.1752310567264	7.3374136708615	0.386724691429658	1.33038524334384	-0.440136499252127	-1.04709763057847	"chr11"	116851752	116852020	269	"-"	87	39	47	60	57	67	72	13	19	8	13	14	10	4	11	6	7	8	6	18	20	12	15	13	19	19	13	ENSMUST00000138484
"ENSMUSG00000034120:E014"	"ENSMUSG00000034120"	"E014"	74.2509772328892	0.003838991043248	17.4998897535058	0.0015450743521437	0.00341203919431734	64.9960600617284	72.8109801052247	75.3478136272114	86.24968638584	81.3375080483047	-0.213213382301376	-0.0494096202554311	0.194953561328899	0.110355141725302	"chr11"	116852021	116852086	66	"-"	385	249	282	204	274	353	385	30	32	26	18	20	21	27	17	15	23	26	30	138	127	83	156	205	172	191	139	c("ENSMUST00000190993", "ENSMUST00000176834", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E015"	"ENSMUSG00000034120"	"E015"	159.307725438056	0.00490887630570602	4.97414867717242	0.28996030277918	0.366872849935461	165.060340295821	154.011235762668	155.451248742294	164.283559346277	167.688871585925	0.0865313138987842	-0.0134266005308857	0.0797259040945721	0.109324743924161	"chr11"	116852087	116852219	133	"-"	797	646	646	438	425	627	796	71	56	53	47	41	43	68	34	53	56	58	82	244	285	166	261	404	350	410	292	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E016"	"ENSMUSG00000034120"	"E016"	71.2369538429905	0.00836219126870018	18.1394043646924	0.00115903090379014	0.00258344738835465	65.2980687177519	57.9769962200254	77.7555161170435	73.6584017531781	88.6859482586826	-0.251904703603923	-0.423464436761612	-0.0780949324244364	0.189760510234415	"chr11"	116852220	116852331	112	"-"	379	330	331	202	197	330	423	26	21	20	10	16	24	25	11	23	18	24	38	128	136	63	103	234	160	201	171	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000092404")
"ENSMUSG00000034120:E017"	"ENSMUSG00000034120"	"E017"	176.687602415273	0.0237040729677881	19.2879708109249	0.000689881700584954	0.0016052369325806	227.536893862279	153.167649066837	174.771527316033	128.657149949184	188.822827086248	0.380630320254625	-0.190358555022726	-0.441938533981527	0.111563015767743	"chr11"	116852568	116853072	505	"-"	1204	925	537	390	471	695	741	67	53	54	36	21	75	81	51	81	59	89	127	237	216	123	175	415	390	468	363	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000092404")
"ENSMUSG00000034120:E018"	"ENSMUSG00000034120"	"E018"	8.74738046866477	0.0109985772541592	13.8361050285889	0.00783693681480641	0.0151344893144237	10.3683278544077	9.40277168571347	7.44761573562172	5.32137646046676	11.6068948650674	0.477332699990962	0.336307449342928	-0.484979167558988	0.640131523603066	"chr11"	116853073	116853094	22	"-"	50	25	35	16	17	30	39	7	6	2	1	0	3	2	2	6	3	5	4	8	10	5	8	21	30	20	30	ENSMUST00000092404
"ENSMUSG00000034818:E001"	"ENSMUSG00000034818"	"E001"	0	NA	NA	NA	NA	4.75382525223133e-05	3.01456660500331e-05	8.18662290499418e-05	4.5117749790758e-05	0.000152913231811383	-0.784179571304978	-1.44131783776313	-0.859573326606724	0.901372902599651	"chr10"	81459227	81459227	1	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000118763
"ENSMUSG00000034818:E002"	"ENSMUSG00000034818"	"E002"	1.81202635477194	0.0110847660925173	6.96231101968982	0.137893370453074	0.200533956421086	2.13496996376713	2.28165472249319	1.26340038566386	1.05847375180377	1.75952760654252	0.75690385543157	0.852768570729856	-0.255326424112381	0.477876232058829	"chr10"	81459228	81460929	1702	"-"	3	4	22	4	6	7	5	2	1	0	1	1	0	1	0	1	1	0	2	0	4	1	0	5	4	1	1	c("ENSMUST00000118763", "ENSMUST00000119060")
"ENSMUSG00000034818:E003"	"ENSMUSG00000034818"	"E003"	0.757919315497122	0.0130836154580985	1.71047516694117	0.788813928298986	0.836461296668648	0.427219166297101	0.456510184229461	0.742710999230097	1.05822023177486	1.11980943704457	-0.797824572178644	-0.702153898686398	0.510767056274102	0.5923803940612	"chr10"	81460930	81461547	618	"-"	2	2	13	6	1	4	2	0	0	0	0	1	0	0	1	0	0	0	0	1	3	1	0	2	2	2	1	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120856")
"ENSMUSG00000034818:E004"	"ENSMUSG00000034818"	"E004"	0.758212592884095	0.014653504935241	10.3108465264872	0.0355047162721481	0.060055849864591	0.427072764986413	0.913166668420775	0.842213749266374	1.05570566780334	0.160059245211713	-0.979704529633129	0.116691772668177	0.325949332362827	-2.39558041684744	"chr10"	81461548	81462341	794	"-"	2	3	11	6	3	5	4	1	0	0	0	0	1	0	0	0	0	1	0	3	1	0	1	0	0	0	1	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E005"	"ENSMUSG00000034818"	"E005"	0.0714481009142141	0.0247755238227801	1.3359724511495	0.85524339356429	NA	0.000153106968927876	6.53629356600298e-05	0.0985482873474958	6.1896709778946e-05	0.320097688927363	-9.33014703784404	-10.5581423027966	-10.6367523611594	1.69960955654186	"chr10"	81462669	81462771	103	"-"	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E006"	"ENSMUSG00000034818"	"E006"	0.0765286490524337	0.0226583721878907	1.34009262822273	0.854537446172631	NA	0.000153154779395917	6.53833656696303e-05	0.098644199736632	6.19116133980249e-05	0.3203115412776	-9.33110002414513	-10.559094864777	-10.6378084518944	1.69916965307594	"chr10"	81464340	81464420	81	"-"	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E007"	"ENSMUSG00000034818"	"E007"	0.0187011836282878	0.020419272914853	0.441092057422793	0.978976436610994	NA	6.31091785787555e-05	3.29598531654393e-05	0.0493203195440297	3.48616249745111e-05	5.87482988285407e-05	-9.61011658601316	-10.547256616188	-10.4663266134702	-9.71341935534982	"chr10"	81465967	81466029	63	"-"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E008"	"ENSMUSG00000034818"	"E008"	0.141337706395594	0.0188448855909132	2.54677689712267	0.636279707005349	0.692934749409935	0.00020198506339591	8.75034172285159e-05	0.222037000901955	8.07473444749413e-05	0.480632858971159	-10.1023357852463	-11.3091731322087	-11.4250976762189	1.11413517162988	"chr10"	81466925	81467014	90	"-"	1	0	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E009"	"ENSMUSG00000034818"	"E009"	0.0542230674624227	0.0214517038820931	0.259804810360293	0.992258973985298	NA	0.000131324750265532	5.63712116254903e-05	0.098565924978167	5.43173950147496e-05	0.160053158385626	-9.55180633046793	-10.7719146896852	-10.8254589747081	0.699390259584547	"chr10"	81467015	81467071	57	"-"	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	c("ENSMUST00000145375", "ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E010"	"ENSMUSG00000034818"	"E010"	0.278741361684025	0.0193359074649806	3.13696529941447	0.53517186866528	0.604921756761466	0.427180468083611	0.000201680097767892	0.172859837940898	0.211271240122794	0.640443323637871	1.30524297059721	-9.74331827576216	0.289493676037595	1.88946819039377	"chr10"	81467156	81467297	142	"-"	0	1	2	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	2	1	c("ENSMUST00000145375", "ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
